"zip","name","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"35031","BLOUNTSVILLE, AL","H",1116,"H",8252,"H",35246,69,"BLOUNTSVILLE","AL","BLOUNT"
"35032","BON AIR, AL","J",35,"H",369,"H",1763,3,"BON AIR","AL","TALLADEGA"
"35033","BREMEN, AL","H",195,"H",1669,"H",7310,30,"BREMEN","AL","CULLMAN"
"35034","BRENT, AL","H",1288,"H",16283,"H",63237,59,"BRENT","AL","BIBB"
"35035","BRIERFIELD, AL","H",233,"H",3151,"H",13270,26,"BRIERFIELD","AL","BIBB"
"35040","CALERA, AL","H",4838,"H",70130,"H",258679,312,"CALERA","AL","SHELBY"
"35042","CENTREVILLE, AL","H",1206,"H",9259,"H",38643,98,"CENTREVILLE","AL","BIBB"
"35043","CHELSEA, AL","G",1987,"G",16685,"G",69187,206,"CHELSEA","AL","SHELBY"
"35044","CHILDERSBURG, AL","G",1512,"H",13808,"H",58354,128,"CHILDERSBURG","AL","TALLADEGA"
"35045","CLANTON, AL","G",5210,"H",45479,"H",186926,417,"CLANTON","AL","CHILTON"
"35046","CLANTON, AL","H",587,"H",5439,"H",21276,73,"CLANTON","AL","CHILTON"
"35048","CLAY, AL","G",38,"H",114,"H",486,6,"CLAY","AL","JEFFERSON"
"35049","CLEVELAND, AL","H",296,"G",2156,"G",9020,47,"CLEVELAND","AL","BLOUNT"
"35051","COLUMBIANA, AL","G",1633,"G",14445,"G",59613,180,"COLUMBIANA","AL","SHELBY"
"35053","CRANE HILL, AL","H",104,"G",590,"G",3296,31,"CRANE HILL","AL","CULLMAN"
"35054","CROPWELL, AL","G",272,"G",2117,"G",8815,60,"CROPWELL","AL","ST. CLAIR"
"35055","CULLMAN, AL","G",13937,"G",127344,"G",512189,874,"CULLMAN","AL","CULLMAN"
"35056","CULLMAN, AL","H",628,"H",5881,"H",22982,48,"CULLMAN","AL","CULLMAN"
"35057","CULLMAN, AL","G",2530,"G",22428,"G",90333,163,"CULLMAN","AL","CULLMAN"
"35058","CULLMAN, AL","H",3602,"H",30984,"H",134859,243,"CULLMAN","AL","CULLMAN"
"35060","DOCENA, AL","J",65,"J",1124,"J",4305,3,"DOCENA","AL","JEFFERSON"
"35061","DOLOMITE, AL","G",222,"G",2336,"G",9649,22,"DOLOMITE","AL","JEFFERSON"
"35062","DORA, AL","G",597,"G",4933,"G",20761,80,"DORA","AL","JEFFERSON"
"35063","EMPIRE, AL","H",58,"G",461,"G",1895,13,"EMPIRE","AL","WALKER"
"35064","FAIRFIELD, AL","G",2959,"H",40379,"H",153666,148,"FAIRFIELD","AL","JEFFERSON"
"35068","FULTONDALE, AL","G",2228,"G",13341,"G",54043,153,"FULTONDALE","AL","JEFFERSON"
"35070","GARDEN CITY, AL","J",7,"J",34,"H",146,4,"GARDEN CITY","AL","CULLMAN"
"35071","GARDENDALE, AL","G",5048,"G",39775,"G",163455,386,"GARDENDALE","AL","JEFFERSON"
"35072","GOODWATER, AL","G",635,"G",4988,"H",25633,42,"GOODWATER","AL","COOSA"
"35073","GRAYSVILLE, AL","H",437,"H",3757,"H",15575,42,"GRAYSVILLE","AL","JEFFERSON"
"35074","GREEN POND, AL","G",104,"G",631,"G",2833,5,"GREEN POND","AL","BIBB"
"35077","HANCEVILLE, AL","G",2683,"G",22163,"G",93804,192,"HANCEVILLE","AL","CULLMAN"
"35078","HARPERSVILLE, AL","G",222,"G",1934,"G",7438,33,"HARPERSVILLE","AL","SHELBY"
"35079","HAYDEN, AL","G",307,"G",2381,"G",9897,60,"HAYDEN","AL","BLOUNT"
"35080","HELENA, AL","G",2117,"G",22038,"G",89706,246,"HELENA","AL","SHELBY"
"35083","HOLLY POND, AL","H",288,"H",2601,"H",11770,33,"HOLLY POND","AL","CULLMAN"
"35085","JEMISON, AL","G",667,"G",4007,"G",17826,104,"JEMISON","AL","CHILTON"
"35087","JOPPA, AL","J",94,"H",526,"H",2299,14,"JOPPA","AL","CULLMAN"
"35089","KELLYTON, AL","G",156,"G",1540,"G",6149,19,"KELLYTON","AL","COOSA"
"35091","KIMBERLY, AL","H",84,"G",586,"H",3129,16,"KIMBERLY","AL","JEFFERSON"
"35094","LEEDS, AL","G",4812,"G",38908,"G",162964,371,"LEEDS","AL","JEFFERSON"
"35096","LINCOLN, AL","H",6507,"H",98591,"H",432576,130,"LINCOLN","AL","TALLADEGA"
"35097","LOCUST FORK, AL","G",166,"G",715,"G",2796,24,"LOCUST FORK","AL","BLOUNT"
"35098","LOGAN, AL","J",42,"H",178,"H",698,8,"LOGAN","AL","CULLMAN"
"35111","MC CALLA, AL","G",5070,"H",45268,"H",180910,195,"MC CALLA","AL","JEFFERSON"
"35114","ALABASTER, AL","H",198,"G",1234,"G",5495,36,"ALABASTER","AL","SHELBY"
"35115","MONTEVALLO, AL","G",1569,"G",14322,"G",57962,190,"MONTEVALLO","AL","SHELBY"
"35116","MORRIS, AL","J",231,"J",2781,"J",11729,47,"MORRIS","AL","JEFFERSON"
"35117","MOUNT OLIVE, AL","H",342,"G",1972,"G",8520,55,"MOUNT OLIVE","AL","JEFFERSON"
"35118","MULGA, AL","G",174,"G",1749,"G",5711,32,"MULGA","AL","JEFFERSON"
"35120","ODENVILLE, AL","G",753,"G",5846,"G",24843,129,"ODENVILLE","AL","ST. CLAIR"
"35121","ONEONTA, AL","G",3324,"G",26065,"G",106519,324,"ONEONTA","AL","BLOUNT"
"35124","PELHAM, AL","G",15561,"G",168467,"G",699444,1055,"PELHAM","AL","SHELBY"
"35125","PELL CITY, AL","G",7325,"G",66563,"G",259853,338,"PELL CITY","AL","ST. CLAIR"
"35126","PINSON, AL","G",1585,"G",11741,"G",50481,219,"PINSON","AL","JEFFERSON"
"35127","PLEASANT GROVE, AL","H",714,"G",4198,"H",17516,66,"PLEASANT GROVE","AL","JEFFERSON"
"35128","PELL CITY, AL","G",1679,"G",15583,"G",64223,154,"PELL CITY","AL","ST. CLAIR"
"35130","QUINTON, AL","J",540,"J",16532,"J",51123,18,"QUINTON","AL","WALKER"
"35131","RAGLAND, AL","G",310,"H",4609,"H",17683,26,"RAGLAND","AL","ST. CLAIR"
"35133","REMLAP, AL","H",220,"H",1671,"H",7447,29,"REMLAP","AL","BLOUNT"
"35135","RIVERSIDE, AL","H",86,"H",414,"G",1621,14,"RIVERSIDE","AL","ST. CLAIR"
"35136","ROCKFORD, AL","H",53,"G",353,"G",1459,25,"ROCKFORD","AL","COOSA"
"35137","SAGINAW, AL","G",484,"G",7878,"G",34711,12,"SAGINAW","AL","SHELBY"
"35143","SHELBY, AL","H",405,"H",2136,"H",9128,29,"SHELBY","AL","SHELBY"
"35146","SPRINGVILLE, AL","H",1266,"G",10032,"G",39174,151,"SPRINGVILLE","AL","ST. CLAIR"
"35147","STERRETT, AL","H",401,"H",4138,"H",19066,66,"STERRETT","AL","SHELBY"
"35148","SUMITON, AL","H",1024,"G",7075,"H",27963,80,"SUMITON","AL","WALKER"
"35149","SYCAMORE, AL","G",54,"H",368,"H",1577,6,"SYCAMORE","AL","TALLADEGA"
"35150","SYLACAUGA, AL","G",7460,"G",66834,"G",264991,422,"SYLACAUGA","AL","TALLADEGA"
"35151","SYLACAUGA, AL","G",1602,"G",16134,"G",67937,75,"SYLACAUGA","AL","TALLADEGA"
"35160","TALLADEGA, AL","G",5950,"G",47673,"G",202620,360,"TALLADEGA","AL","TALLADEGA"
"35161","TALLADEGA, AL","G",732,"G",5540,"G",23212,21,"TALLADEGA","AL","TALLADEGA"
"35171","THORSBY, AL","H",502,"H",5918,"H",23251,41,"THORSBY","AL","CHILTON"
"35172","TRAFFORD, AL","J",225,"J",2151,"H",8748,19,"TRAFFORD","AL","JEFFERSON"
"35173","TRUSSVILLE, AL","G",7182,"G",74418,"G",286965,620,"TRUSSVILLE","AL","JEFFERSON"
"35175","UNION GROVE, AL","H",246,"H",2269,"H",11135,33,"UNION GROVE","AL","MARSHALL"
"35176","VANDIVER, AL","H",37,"G",366,"G",1718,7,"VANDIVER","AL","SHELBY"
"35178","VINCENT, AL","G",315,"G",3634,"G",12892,23,"VINCENT","AL","SHELBY"
"35179","VINEMONT, AL","G",655,"G",7019,"G",28194,88,"VINEMONT","AL","CULLMAN"
"35180","WARRIOR, AL","H",1871,"G",16017,"H",68111,187,"WARRIOR","AL","JEFFERSON"
"35183","WEOGUFKA, AL","J",5,"J",16,"J",78,3,"WEOGUFKA","AL","COOSA"
"35184","WEST BLOCTON, AL","G",138,"G",1127,"G",4343,36,"WEST BLOCTON","AL","BIBB"
"35185","WESTOVER, AL","H",66,"H",600,"H",2409,8,"WESTOVER","AL","SHELBY"
"35186","WILSONVILLE, AL","J",674,"J",19334,"J",59042,59,"WILSONVILLE","AL","SHELBY"
"35187","WILTON, AL","H",22,"J",138,"G",286,5,"WILTON","AL","SHELBY"
"35188","WOODSTOCK, AL","H",544,"G",5100,"G",23161,65,"WOODSTOCK","AL","BIBB"
"35201","BIRMINGHAM, AL","H",1235,"J",41892,"J",108478,25,"BIRMINGHAM","AL","JEFFERSON"
"35202","BIRMINGHAM, AL","H",236,"H",2802,"H",9079,38,"BIRMINGHAM","AL","JEFFERSON"
"35203","BIRMINGHAM, AL","G",23539,"G",510994,"G",1684333,996,"BIRMINGHAM","AL","JEFFERSON"
"35204","BIRMINGHAM, AL","H",6017,"G",38743,"G",167380,179,"BIRMINGHAM","AL","JEFFERSON"
"35205","BIRMINGHAM, AL","G",12910,"G",160539,"G",687290,570,"BIRMINGHAM","AL","JEFFERSON"
"35206","BIRMINGHAM, AL","G",2255,"G",14838,"G",60907,190,"BIRMINGHAM","AL","JEFFERSON"
"35207","BIRMINGHAM, AL","G",4183,"G",62397,"G",280361,99,"BIRMINGHAM","AL","JEFFERSON"
"35208","BIRMINGHAM, AL","H",1523,"H",11411,"G",42151,149,"BIRMINGHAM","AL","JEFFERSON"
"35209","BIRMINGHAM, AL","G",38637,"G",576425,"G",2195873,1769,"BIRMINGHAM","AL","JEFFERSON"
"35210","BIRMINGHAM, AL","G",13415,"G",162003,"G",673193,622,"BIRMINGHAM","AL","JEFFERSON"
"35211","BIRMINGHAM, AL","H",11152,"H",143320,"H",596432,368,"BIRMINGHAM","AL","JEFFERSON"
"35212","BIRMINGHAM, AL","G",4109,"G",41361,"G",168517,196,"BIRMINGHAM","AL","JEFFERSON"
"35213","BIRMINGHAM, AL","G",5479,"G",61693,"G",258784,328,"BIRMINGHAM","AL","JEFFERSON"
"35214","BIRMINGHAM, AL","G",3954,"G",39491,"H",166721,239,"BIRMINGHAM","AL","JEFFERSON"
"35215","BIRMINGHAM, AL","G",7102,"G",67493,"G",275792,437,"BIRMINGHAM","AL","JEFFERSON"
"35216","BIRMINGHAM, AL","G",13491,"G",146012,"G",595964,1046,"BIRMINGHAM","AL","JEFFERSON"
"35217","BIRMINGHAM, AL","G",8347,"G",119896,"G",482079,314,"BIRMINGHAM","AL","JEFFERSON"
"35218","BIRMINGHAM, AL","H",1317,"H",11289,"H",49217,90,"BIRMINGHAM","AL","JEFFERSON"
"35219","BIRMINGHAM, AL","J",642,"H",5163,"H",18596,11,"BIRMINGHAM","AL","JEFFERSON"
"35220","BIRMINGHAM, AL","J",15,"J",40,"J",154,3,"BIRMINGHAM","AL","JEFFERSON"
"35221","BIRMINGHAM, AL","G",563,"G",5730,"G",29600,40,"BIRMINGHAM","AL","JEFFERSON"
"35222","BIRMINGHAM, AL","H",9243,"H",121599,"H",500963,420,"BIRMINGHAM","AL","JEFFERSON"
"35223","BIRMINGHAM, AL","G",8249,"H",193238,"G",615099,544,"BIRMINGHAM","AL","JEFFERSON"
"35224","BIRMINGHAM, AL","G",454,"G",3730,"G",15612,38,"BIRMINGHAM","AL","JEFFERSON"
"35226","BIRMINGHAM, AL","G",4636,"G",34208,"G",146842,524,"BIRMINGHAM","AL","JEFFERSON"
"35228","BIRMINGHAM, AL","H",1027,"H",6806,"H",28072,91,"BIRMINGHAM","AL","JEFFERSON"
"35229","BIRMINGHAM, AL","J",2556,"J",19816,"J",82126,10,"BIRMINGHAM","AL","JEFFERSON"
"35231","BIRMINGHAM, AL","G",24,"H",104,"J",570,4,"BIRMINGHAM","AL","JEFFERSON"
"35232","BIRMINGHAM, AL","H",88,"G",755,"G",3233,13,"BIRMINGHAM","AL","JEFFERSON"
"35233","BIRMINGHAM, AL","H",39766,"H",642548,"H",2552856,584,"BIRMINGHAM","AL","JEFFERSON"
"35234","BIRMINGHAM, AL","G",4589,"G",59520,"G",211085,153,"BIRMINGHAM","AL","JEFFERSON"
"35235","BIRMINGHAM, AL","G",9801,"G",97703,"G",413199,525,"BIRMINGHAM","AL","JEFFERSON"
"35236","BIRMINGHAM, AL","J",103,"H",1048,"H",4016,21,"BIRMINGHAM","AL","JEFFERSON"
"35238","BIRMINGHAM, AL","H",42,"H",426,"H",2064,14,"BIRMINGHAM","AL","SHELBY"
"35242","BIRMINGHAM, AL","G",28375,"G",495892,"G",1770708,1662,"BIRMINGHAM","AL","SHELBY"
"35243","BIRMINGHAM, AL","G",23332,"G",405760,"G",1529582,1053,"BIRMINGHAM","AL","JEFFERSON"
"35244","BIRMINGHAM, AL","G",32410,"G",497390,"G",1845979,1425,"BIRMINGHAM","AL","JEFFERSON"
"35249","BIRMINGHAM, AL","J",48,"J",517,"J",2203,3,"BIRMINGHAM","AL","JEFFERSON"
"35253","BIRMINGHAM, AL","J",92,"H",1219,"H",6062,13,"BIRMINGHAM","AL","JEFFERSON"
"35254","BIRMINGHAM, AL","J",395,"J",4222,"J",17170,4,"BIRMINGHAM","AL","JEFFERSON"
"35255","BIRMINGHAM, AL","H",56,"H",306,"H",1183,8,"BIRMINGHAM","AL","JEFFERSON"
"35259","BIRMINGHAM, AL","H",43,"G",505,"G",1774,10,"BIRMINGHAM","AL","JEFFERSON"
"35260","BIRMINGHAM, AL","H",46,"H",349,"H",1673,4,"BIRMINGHAM","AL","JEFFERSON"
"35261","BIRMINGHAM, AL","H",50,"H",436,"H",1967,8,"BIRMINGHAM","AL","JEFFERSON"
"35266","BIRMINGHAM, AL","G",109,"H",1481,"H",6410,10,"BIRMINGHAM","AL","JEFFERSON"
"35285","BIRMINGHAM, AL","J",13,"J",127,"J",451,3,"BIRMINGHAM","AL","JEFFERSON"
"35294","BIRMINGHAM, AL","H",289,"H",1315,"H",5450,17,"BIRMINGHAM","AL","JEFFERSON"
"35401","TUSCALOOSA, AL","G",24003,"G",266650,"G",1120384,1122,"TUSCALOOSA","AL","TUSCALOOSA"
"35402","TUSCALOOSA, AL","J",409,"J",5572,"J",35048,14,"TUSCALOOSA","AL","TUSCALOOSA"
"35403","TUSCALOOSA, AL","G",1303,"H",15107,"H",58241,49,"TUSCALOOSA","AL","TUSCALOOSA"
"35404","TUSCALOOSA, AL","G",9129,"G",89322,"G",358462,421,"TUSCALOOSA","AL","TUSCALOOSA"
"35405","TUSCALOOSA, AL","G",10518,"G",75765,"G",314074,696,"TUSCALOOSA","AL","TUSCALOOSA"
"35406","TUSCALOOSA, AL","G",5386,"G",62433,"G",267555,411,"TUSCALOOSA","AL","TUSCALOOSA"
"35407","TUSCALOOSA, AL","G",33,"G",345,"G",1725,7,"TUSCALOOSA","AL","TUSCALOOSA"
"35441","AKRON, AL","J",11,"J",56,"H",231,8,"AKRON","AL","HALE"
"35442","ALICEVILLE, AL","H",1172,"H",10653,"H",42824,72,"ALICEVILLE","AL","PICKENS"
"35443","BOLIGEE, AL","H",68,"H",1094,"H",5476,8,"BOLIGEE","AL","GREENE"
"35444","BROOKWOOD, AL","H",1946,"H",51507,"H",161887,59,"BROOKWOOD","AL","TUSCALOOSA"
"35446","BUHL, AL","J",38,"G",231,"G",949,16,"BUHL","AL","TUSCALOOSA"
"35447","CARROLLTON, AL","H",483,"H",3453,"H",14108,53,"CARROLLTON","AL","PICKENS"
"35449","COALING, AL","J",10,"J",57,"J",312,3,"COALING","AL","TUSCALOOSA"
"35452","COKER, AL","H",169,"H",1127,"H",4532,35,"COKER","AL","TUSCALOOSA"
"35453","COTTONDALE, AL","G",4703,"G",40302,"G",188478,167,"COTTONDALE","AL","TUSCALOOSA"
"35456","DUNCANVILLE, AL","G",373,"G",2962,"G",12415,39,"DUNCANVILLE","AL","TUSCALOOSA"
"35459","EMELLE, AL","J",123,"J",1984,"J",5616,18,"EMELLE","AL","SUMTER"
"35460","EPES, AL","J",2,"J",24,"J",114,3,"EPES","AL","SUMTER"
"35461","ETHELSVILLE, AL","J",32,"H",165,"H",739,12,"ETHELSVILLE","AL","PICKENS"
"35462","EUTAW, AL","G",1228,"G",8889,"G",37816,82,"EUTAW","AL","GREENE"
"35463","FOSTERS, AL","J",55,"H",335,"H",1362,19,"FOSTERS","AL","TUSCALOOSA"
"35464","GAINESVILLE, AL","J",19,"J",123,"J",462,5,"GAINESVILLE","AL","SUMTER"
"35466","GORDO, AL","H",411,"H",2991,"H",12074,49,"GORDO","AL","PICKENS"
"35469","KNOXVILLE, AL","H",87,"J",448,"H",1865,5,"KNOXVILLE","AL","GREENE"
"35470","LIVINGSTON, AL","G",1387,"H",12141,"H",62890,102,"LIVINGSTON","AL","SUMTER"
"35471","MC SHAN, AL","J",74,"J",859,"J",3852,3,"MC SHAN","AL","PICKENS"
"35473","NORTHPORT, AL","G",2067,"G",17565,"G",75583,190,"NORTHPORT","AL","TUSCALOOSA"
"35474","MOUNDVILLE, AL","H",915,"J",12353,"H",45947,67,"MOUNDVILLE","AL","HALE"
"35475","NORTHPORT, AL","G",976,"G",7153,"G",31436,152,"NORTHPORT","AL","TUSCALOOSA"
"35476","NORTHPORT, AL","G",8841,"G",70322,"G",293930,454,"NORTHPORT","AL","TUSCALOOSA"
"35480","RALPH, AL","J",43,"J",267,"H",1200,13,"RALPH","AL","TUSCALOOSA"
"35481","REFORM, AL","H",520,"H",4310,"H",17624,60,"REFORM","AL","PICKENS"
"35486","TUSCALOOSA, AL","J",47,"J",385,"J",1570,8,"TUSCALOOSA","AL","TUSCALOOSA"
"35487","TUSCALOOSA, AL","H",412,"H",3491,"H",14821,11,"TUSCALOOSA","AL","TUSCALOOSA"
"35490","VANCE, AL","H",7217,"H",114761,"H",468947,57,"VANCE","AL","TUSCALOOSA"
"35501","JASPER, AL","G",8395,"G",78572,"G",320314,596,"JASPER","AL","WALKER"
"35502","JASPER, AL","H",248,"G",2731,"G",11024,25,"JASPER","AL","WALKER"
"35503","JASPER, AL","G",1137,"G",7749,"G",33663,133,"JASPER","AL","WALKER"
"35504","JASPER, AL","G",1182,"G",8583,"G",35569,162,"JASPER","AL","WALKER"
"35540","ADDISON, AL","H",1352,"J",12515,"J",52595,56,"ADDISON","AL","WINSTON"
"35541","ARLEY, AL","H",206,"H",1248,"H",5630,52,"ARLEY","AL","WINSTON"
"35542","BANKSTON, AL","H",40,"G",224,"G",917,6,"BANKSTON","AL","FAYETTE"
"35543","BEAR CREEK, AL","H",123,"H",1273,"H",6218,17,"BEAR CREEK","AL","MARION"
"35544","BEAVERTON, AL","J",11,"H",129,"H",542,3,"BEAVERTON","AL","LAMAR"
"35545","BELK, AL","J",205,"H",2817,"H",10800,10,"BELK","AL","FAYETTE"
"35546","BERRY, AL","G",211,"G",1883,"G",7500,45,"BERRY","AL","FAYETTE"
"35548","BRILLIANT, AL","H",78,"H",1155,"H",4921,14,"BRILLIANT","AL","MARION"
"35549","CARBON HILL, AL","H",440,"H",2664,"H",11544,42,"CARBON HILL","AL","WALKER"
"35550","CORDOVA, AL","H",285,"H",2703,"H",10819,38,"CORDOVA","AL","WALKER"
"35552","DETROIT, AL","G",117,"G",966,"G",3356,21,"DETROIT","AL","LAMAR"
"35553","DOUBLE SPRINGS, AL","G",1122,"G",7276,"G",31344,73,"DOUBLE SPRINGS","AL","WINSTON"
"35554","ELDRIDGE, AL","J",35,"H",195,"H",810,7,"ELDRIDGE","AL","WALKER"
"35555","FAYETTE, AL","G",2695,"G",21292,"G",88876,233,"FAYETTE","AL","FAYETTE"
"35559","GLEN ALLEN, AL","J",46,"H",480,"H",2020,3,"GLEN ALLEN","AL","FAYETTE"
"35563","GUIN, AL","H",1140,"H",12117,"H",47390,56,"GUIN","AL","MARION"
"35564","HACKLEBURG, AL","H",284,"J",2259,"J",8005,18,"HACKLEBURG","AL","MARION"
"35565","HALEYVILLE, AL","G",4364,"H",36853,"H",141562,252,"HALEYVILLE","AL","WINSTON"
"35570","HAMILTON, AL","G",3287,"G",25173,"G",110194,232,"HAMILTON","AL","MARION"
"35571","HODGES, AL","J",30,"J",217,"J",823,7,"HODGES","AL","FRANKLIN"
"35572","HOUSTON, AL","G",105,"G",873,"H",4972,12,"HOUSTON","AL","WINSTON"
"35574","KENNEDY, AL","J",50,"G",623,"G",2701,9,"KENNEDY","AL","LAMAR"
"35575","LYNN, AL","J",685,"J",6271,"J",23909,16,"LYNN","AL","WINSTON"
"35576","MILLPORT, AL","G",375,"G",3631,"G",16190,39,"MILLPORT","AL","LAMAR"
"35578","NAUVOO, AL","H",249,"H",1648,"H",7565,33,"NAUVOO","AL","WALKER"
"35579","OAKMAN, AL","H",233,"H",1991,"H",8339,25,"OAKMAN","AL","WALKER"
"35580","PARRISH, AL","J",797,"J",16098,"J",48435,38,"PARRISH","AL","WALKER"
"35581","PHIL CAMPBELL, AL","G",323,"G",2321,"G",9791,46,"PHIL CAMPBELL","AL","FRANKLIN"
"35582","RED BAY, AL","J",4043,"J",39914,"J",156975,106,"RED BAY","AL","FRANKLIN"
"35584","SIPSEY, AL","J",9,"G",86,"H",312,3,"SIPSEY","AL","WALKER"
"35585","SPRUCE PINE, AL","H",88,"H",771,"H",2914,12,"SPRUCE PINE","AL","FRANKLIN"
"35586","SULLIGENT, AL","H",1199,"H",10592,"J",51847,61,"SULLIGENT","AL","LAMAR"
"35587","TOWNLEY, AL","J",64,"J",273,"J",1357,5,"TOWNLEY","AL","WALKER"
"35592","VERNON, AL","G",1508,"G",12604,"G",51136,125,"VERNON","AL","LAMAR"
"35593","VINA, AL","H",43,"J",305,"J",1342,15,"VINA","AL","FRANKLIN"
"35594","WINFIELD, AL","G",1905,"H",15047,"H",69546,200,"WINFIELD","AL","MARION"
"35601","DECATUR, AL","G",26864,"G",281802,"G",1172892,1311,"DECATUR","AL","MORGAN"
"35602","DECATUR, AL","G",676,"G",7787,"G",34918,52,"DECATUR","AL","MORGAN"
"35603","DECATUR, AL","G",7486,"G",71023,"G",298565,497,"DECATUR","AL","MORGAN"
"35609","DECATUR, AL","G",1718,"G",40425,"G",145841,10,"DECATUR","AL","MORGAN"
"35610","ANDERSON, AL","J",50,"H",288,"G",1295,14,"ANDERSON","AL","LAUDERDALE"
"35611","ATHENS, AL","G",9213,"G",82828,"G",322125,673,"ATHENS","AL","LIMESTONE"
"35612","ATHENS, AL","H",193,"G",1800,"G",7442,28,"ATHENS","AL","LIMESTONE"
"35613","ATHENS, AL","G",2404,"H",22778,"H",94185,251,"ATHENS","AL","LIMESTONE"
"35614","ATHENS, AL","G",468,"G",4051,"H",19013,53,"ATHENS","AL","LIMESTONE"
"35616","CHEROKEE, AL","G",2054,"G",26787,"G",106997,54,"CHEROKEE","AL","COLBERT"
"35618","COURTLAND, AL","G",263,"H",3078,"H",14046,29,"COURTLAND","AL","LAWRENCE"
"35619","DANVILLE, AL","H",144,"H",902,"H",3833,29,"DANVILLE","AL","MORGAN"
"35620","ELKMONT, AL","G",608,"G",5738,"G",22219,61,"ELKMONT","AL","LIMESTONE"
"35621","EVA, AL","H",184,"G",1102,"H",4665,37,"EVA","AL","MORGAN"
"35622","FALKVILLE, AL","G",1133,"G",8968,"G",37093,68,"FALKVILLE","AL","MORGAN"
"35630","FLORENCE, AL","G",20077,"G",157042,"G",640716,1252,"FLORENCE","AL","LAUDERDALE"
"35631","FLORENCE, AL","J",826,"J",8110,"J",32017,26,"FLORENCE","AL","LAUDERDALE"
"35632","FLORENCE, AL","J",236,"J",673,"H",2534,18,"FLORENCE","AL","LAUDERDALE"
"35633","FLORENCE, AL","H",1569,"H",9032,"H",39712,196,"FLORENCE","AL","LAUDERDALE"
"35634","FLORENCE, AL","G",923,"G",6653,"G",28987,152,"FLORENCE","AL","LAUDERDALE"
"35640","HARTSELLE, AL","G",5241,"G",44946,"G",175204,395,"HARTSELLE","AL","MORGAN"
"35643","HILLSBORO, AL","G",165,"G",1652,"G",7875,26,"HILLSBORO","AL","LAWRENCE"
"35645","KILLEN, AL","G",1276,"G",6929,"G",30596,150,"KILLEN","AL","LAUDERDALE"
"35646","LEIGHTON, AL","G",266,"G",2152,"G",9375,44,"LEIGHTON","AL","COLBERT"
"35647","LESTER, AL","J",32,"H",276,"H",1274,6,"LESTER","AL","LIMESTONE"
"35648","LEXINGTON, AL","G",192,"G",1180,"G",4907,39,"LEXINGTON","AL","LAUDERDALE"
"35649","MOORESVILLE, AL","J",41,"J",446,"J",1951,4,"MOORESVILLE","AL","LIMESTONE"
"35650","MOULTON, AL","H",2238,"H",14492,"G",60855,235,"MOULTON","AL","LAWRENCE"
"35651","MOUNT HOPE, AL","G",66,"H",303,"H",1395,7,"MOUNT HOPE","AL","LAWRENCE"
"35652","ROGERSVILLE, AL","G",1122,"G",7514,"G",32177,125,"ROGERSVILLE","AL","LAUDERDALE"
"35653","RUSSELLVILLE, AL","G",3535,"G",26794,"G",114356,278,"RUSSELLVILLE","AL","FRANKLIN"
"35654","RUSSELLVILLE, AL","J",2646,"H",18994,"J",83976,69,"RUSSELLVILLE","AL","FRANKLIN"
"35660","SHEFFIELD, AL","H",3674,"H",34619,"H",147905,230,"SHEFFIELD","AL","COLBERT"
"35661","MUSCLE SHOALS, AL","G",13091,"G",116740,"G",492070,521,"MUSCLE SHOALS","AL","COLBERT"
"35662","MUSCLE SHOALS, AL","H",724,"H",7682,"H",32039,29,"MUSCLE SHOALS","AL","COLBERT"
"35670","SOMERVILLE, AL","G",367,"G",2232,"G",10120,67,"SOMERVILLE","AL","MORGAN"
"35671","TANNER, AL","G",949,"H",10466,"H",46951,48,"TANNER","AL","LIMESTONE"
"35672","TOWN CREEK, AL","H",300,"H",1869,"H",8429,52,"TOWN CREEK","AL","LAWRENCE"
"35673","TRINITY, AL","H",1644,"H",37596,"H",144543,84,"TRINITY","AL","MORGAN"
"35674","TUSCUMBIA, AL","G",3790,"G",33020,"G",138537,312,"TUSCUMBIA","AL","COLBERT"
"35677","WATERLOO, AL","J",37,"J",406,"J",2022,7,"WATERLOO","AL","LAUDERDALE"
"35739","ARDMORE, AL","G",466,"G",3146,"G",13021,71,"ARDMORE","AL","LIMESTONE"
"35740","BRIDGEPORT, AL","H",693,"G",6559,"G",27320,30,"BRIDGEPORT","AL","JACKSON"
"35741","BROWNSBORO, AL","H",757,"H",8591,"H",37865,65,"BROWNSBORO","AL","MADISON"
"35742","CAPSHAW, AL","J",47,"J",222,"J",912,3,"CAPSHAW","AL","LIMESTONE"
"35744","DUTTON, AL","J",61,"G",361,"H",2065,11,"DUTTON","AL","JACKSON"
"35747","GRANT, AL","G",349,"G",2207,"G",10306,70,"GRANT","AL","MARSHALL"
"35748","GURLEY, AL","G",383,"G",2923,"G",13451,75,"GURLEY","AL","MADISON"
"35749","HARVEST, AL","G",1159,"H",8580,"H",34756,169,"HARVEST","AL","MADISON"
"35750","HAZEL GREEN, AL","H",1448,"H",9377,"H",38656,148,"HAZEL GREEN","AL","MADISON"
"35752","HOLLYWOOD, AL","H",568,"J",9534,"J",42170,26,"HOLLYWOOD","AL","JACKSON"
"35754","LACEYS SPRING, AL","H",375,"G",2800,"G",12717,77,"LACEYS SPRING","AL","MORGAN"
"35755","LANGSTON, AL","H",66,"G",217,"G",1183,10,"LANGSTON","AL","JACKSON"
