"zip","name","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"12093","JEFFERSON, NY","H",61,"H",248,"H",1352,20,"JEFFERSON","NY","SCHOHARIE"
"12094","JOHNSONVILLE, NY","J",84,"H",585,"G",2519,19,"JOHNSONVILLE","NY","RENSSELAER"
"12095","JOHNSTOWN, NY","G",5782,"G",60792,"H",280670,354,"JOHNSTOWN","NY","FULTON"
"12106","KINDERHOOK, NY","H",228,"H",1949,"G",9069,62,"KINDERHOOK","NY","COLUMBIA"
"12108","LAKE PLEASANT, NY","H",95,"H",745,"H",3731,17,"LAKE PLEASANT","NY","HAMILTON"
"12110","LATHAM, NY","G",25630,"G",405261,"G",1812813,1189,"LATHAM","NY","ALBANY"
"12116","MARYLAND, NY","H",32,"H",292,"G",1402,15,"MARYLAND","NY","OTSEGO"
"12117","MAYFIELD, NY","H",276,"H",2296,"H",10273,66,"MAYFIELD","NY","FULTON"
"12118","MECHANICVILLE, NY","G",2011,"G",22734,"G",113985,231,"MECHANICVILLE","NY","SARATOGA"
"12120","MEDUSA, NY","G",2,"G",9,"J",39,3,"MEDUSA","NY","ALBANY"
"12121","MELROSE, NY","G",94,"H",1118,"G",5417,22,"MELROSE","NY","RENSSELAER"
"12122","MIDDLEBURGH, NY","G",360,"G",3241,"G",16591,71,"MIDDLEBURGH","NY","SCHOHARIE"
"12123","NASSAU, NY","G",302,"G",2842,"G",14564,82,"NASSAU","NY","RENSSELAER"
"12124","NEW BALTIMORE, NY","J",60,"H",342,"H",2446,8,"NEW BALTIMORE","NY","GREENE"
"12125","NEW LEBANON, NY","H",319,"H",2882,"H",14352,40,"NEW LEBANON","NY","COLUMBIA"
"12130","NIVERVILLE, NY","J",55,"J",734,"J",3538,6,"NIVERVILLE","NY","COLUMBIA"
"12131","NORTH BLENHEIM, NY","G",19,"J",143,"J",672,4,"NORTH BLENHEIM","NY","SCHOHARIE"
"12132","NORTH CHATHAM, NY","G",55,"G",481,"G",2203,9,"NORTH CHATHAM","NY","COLUMBIA"
"12133","NORTH HOOSICK, NY","G",52,"J",375,"J",1533,7,"NORTH HOOSICK","NY","RENSSELAER"
"12134","NORTHVILLE, NY","H",454,"J",7367,"J",24407,90,"NORTHVILLE","NY","FULTON"
"12136","OLD CHATHAM, NY","J",121,"H",802,"G",3805,28,"OLD CHATHAM","NY","COLUMBIA"
"12137","PATTERSONVILLE, NY","G",162,"G",1194,"G",6583,29,"PATTERSONVILLE","NY","SCHENECTADY"
"12138","PETERSBURG, NY","J",273,"J",5657,"J",23044,21,"PETERSBURG","NY","RENSSELAER"
"12139","PISECO, NY","J",14,"G",96,"G",596,6,"PISECO","NY","HAMILTON"
"12140","POESTENKILL, NY","G",302,"G",3092,"G",12794,19,"POESTENKILL","NY","RENSSELAER"
"12143","RAVENA, NY","H",789,"H",10022,"H",40048,105,"RAVENA","NY","ALBANY"
"12144","RENSSELAER, NY","H",10395,"H",237877,"H",956162,422,"RENSSELAER","NY","RENSSELAER"
"12147","RENSSELAERVILLE, NY","G",42,"H",700,"H",3439,11,"RENSSELAERVILLE","NY","ALBANY"
"12148","REXFORD, NY","G",380,"G",3708,"G",19708,60,"REXFORD","NY","SARATOGA"
"12149","RICHMONDVILLE, NY","H",153,"G",1909,"H",12974,29,"RICHMONDVILLE","NY","SCHOHARIE"
"12150","ROTTERDAM JUNCTION, NY","H",184,"H",3078,"H",15837,8,"ROTTERDAM JUNCTION","NY","SCHENECTADY"
"12151","ROUND LAKE, NY","G",311,"G",3807,"G",20988,30,"ROUND LAKE","NY","SARATOGA"
"12153","SAND LAKE, NY","H",46,"H",310,"H",1299,11,"SAND LAKE","NY","RENSSELAER"
"12154","SCHAGHTICOKE, NY","H",365,"H",3098,"H",17489,67,"SCHAGHTICOKE","NY","RENSSELAER"
"12155","SCHENEVUS, NY","J",45,"H",432,"H",1924,16,"SCHENEVUS","NY","OTSEGO"
"12156","SCHODACK LANDING, NY","H",641,"J",9314,"J",40856,14,"SCHODACK LANDING","NY","RENSSELAER"
"12157","SCHOHARIE, NY","G",411,"H",3353,"H",17528,79,"SCHOHARIE","NY","SCHOHARIE"
"12158","SELKIRK, NY","H",1075,"H",21550,"H",89367,92,"SELKIRK","NY","ALBANY"
"12159","SLINGERLANDS, NY","G",1828,"G",15790,"G",66329,145,"SLINGERLANDS","NY","ALBANY"
"12160","SLOANSVILLE, NY","J",36,"G",297,"H",1361,13,"SLOANSVILLE","NY","SCHOHARIE"
"12161","SOUTH BETHLEHEM, NY","J",148,"J",2354,"J",7647,5,"SOUTH BETHLEHEM","NY","ALBANY"
"12164","SPECULATOR, NY","H",189,"H",1186,"H",7248,34,"SPECULATOR","NY","HAMILTON"
"12165","SPENCERTOWN, NY","J",125,"J",3894,"J",12350,10,"SPENCERTOWN","NY","COLUMBIA"
"12166","SPRAKERS, NY","H",102,"H",978,"H",4639,19,"SPRAKERS","NY","MONTGOMERY"
"12167","STAMFORD, NY","G",506,"G",4074,"G",18272,58,"STAMFORD","NY","DELAWARE"
"12168","STEPHENTOWN, NY","G",154,"G",1254,"G",5816,25,"STEPHENTOWN","NY","RENSSELAER"
"12169","STEPHENTOWN, NY","H",65,"G",955,"H",7205,8,"STEPHENTOWN","NY","RENSSELAER"
"12170","STILLWATER, NY","G",190,"G",1374,"G",7396,63,"STILLWATER","NY","SARATOGA"
"12172","STOTTVILLE, NY","H",49,"G",259,"G",1159,7,"STOTTVILLE","NY","COLUMBIA"
"12173","STUYVESANT, NY","J",138,"H",1391,"G",5273,23,"STUYVESANT","NY","COLUMBIA"
"12174","STUYVESANT FALLS, NY","H",25,"G",172,"G",888,6,"STUYVESANT FALLS","NY","COLUMBIA"
"12175","SUMMIT, NY","J",6,"H",46,"H",190,5,"SUMMIT","NY","SCHOHARIE"
"12176","SURPRISE, NY","J",21,"J",86,"H",507,3,"SURPRISE","NY","GREENE"
"12177","TRIBES HILL, NY","J",13,"G",111,"G",528,8,"TRIBES HILL","NY","MONTGOMERY"
"12180","TROY, NY","G",18138,"G",233739,"G",1010662,1211,"TROY","NY","RENSSELAER"
"12181","TROY, NY","H",186,"G",3043,"G",12024,11,"TROY","NY","RENSSELAER"
"12182","TROY, NY","G",2026,"G",18172,"G",79861,202,"TROY","NY","RENSSELAER"
"12183","TROY, NY","G",1286,"G",19660,"G",81744,81,"TROY","NY","ALBANY"
"12184","VALATIE, NY","G",1271,"G",10053,"G",46302,153,"VALATIE","NY","COLUMBIA"
"12185","VALLEY FALLS, NY","J",46,"H",673,"H",3882,18,"VALLEY FALLS","NY","RENSSELAER"
"12186","VOORHEESVILLE, NY","H",848,"H",10877,"H",49248,104,"VOORHEESVILLE","NY","ALBANY"
"12187","WARNERVILLE, NY","G",6,"H",41,"H",215,4,"WARNERVILLE","NY","SCHOHARIE"
"12188","WATERFORD, NY","H",2946,"H",49143,"H",217707,164,"WATERFORD","NY","SARATOGA"
"12189","WATERVLIET, NY","G",2658,"G",29700,"G",127467,258,"WATERVLIET","NY","ALBANY"
"12192","WEST COXSACKIE, NY","G",1049,"H",13870,"H",57186,73,"WEST COXSACKIE","NY","GREENE"
"12193","WESTERLO, NY","H",227,"H",3576,"H",15575,28,"WESTERLO","NY","ALBANY"
"12194","WEST FULTON, NY","J",4,"J",19,"G",53,3,"WEST FULTON","NY","SCHOHARIE"
"12195","WEST LEBANON, NY","H",54,"H",746,"G",4199,10,"WEST LEBANON","NY","COLUMBIA"
"12196","WEST SAND LAKE, NY","G",563,"G",4473,"H",25515,55,"WEST SAND LAKE","NY","RENSSELAER"
"12197","WORCESTER, NY","H",145,"H",1978,"H",7384,23,"WORCESTER","NY","OTSEGO"
"12198","WYNANTSKILL, NY","H",1056,"H",8080,"H",33626,106,"WYNANTSKILL","NY","RENSSELAER"
"12201","ALBANY, NY","H",479,"H",9069,"H",36699,21,"ALBANY","NY","ALBANY"
"12202","ALBANY, NY","G",2484,"G",33592,"G",153860,168,"ALBANY","NY","ALBANY"
"12203","ALBANY, NY","G",17250,"G",269372,"G",1096141,902,"ALBANY","NY","ALBANY"
"12204","ALBANY, NY","H",7161,"H",107621,"G",459199,288,"ALBANY","NY","ALBANY"
"12205","ALBANY, NY","G",31818,"G",370797,"G",1597369,1752,"ALBANY","NY","ALBANY"
"12206","ALBANY, NY","G",9437,"G",135148,"G",561042,524,"ALBANY","NY","ALBANY"
"12207","ALBANY, NY","G",10121,"G",200570,"G",806164,687,"ALBANY","NY","ALBANY"
"12208","ALBANY, NY","G",22972,"G",352074,"G",1455194,352,"ALBANY","NY","ALBANY"
"12209","ALBANY, NY","G",887,"H",7555,"H",35981,109,"ALBANY","NY","ALBANY"
"12210","ALBANY, NY","G",3331,"G",44971,"G",192057,369,"ALBANY","NY","ALBANY"
"12211","ALBANY, NY","G",8179,"G",119398,"G",516405,343,"ALBANY","NY","ALBANY"
"12212","ALBANY, NY","G",310,"H",5439,"H",22241,12,"ALBANY","NY","ALBANY"
"12220","ALBANY, NY","H",23,"H",253,"G",1302,4,"ALBANY","NY","ALBANY"
"12222","ALBANY, NY","J",1102,"J",9027,"J",40838,41,"ALBANY","NY","ALBANY"
"12223","ALBANY, NY","J",10,"H",23,"G",110,3,"ALBANY","NY","ALBANY"
"12224","ALBANY, NY","J",18,"J",980,"J",3738,6,"ALBANY","NY","ALBANY"
"12240","ALBANY, NY","J",36,"J",160,"H",828,5,"ALBANY","NY","ALBANY"
"12242","ALBANY, NY","H",147,"H",2032,"H",7477,7,"ALBANY","NY","ALBANY"
"12250","ALBANY, NY","G",98,"G",1438,"G",6185,9,"ALBANY","NY","ALBANY"
"12260","ALBANY, NY","H",132,"G",2644,"H",10964,11,"ALBANY","NY","ALBANY"
"12301","SCHENECTADY, NY","J",209,"J",4200,"J",15825,13,"SCHENECTADY","NY","SCHENECTADY"
"12302","SCHENECTADY, NY","G",7683,"G",85387,"G",357156,523,"SCHENECTADY","NY","SCHENECTADY"
"12303","SCHENECTADY, NY","G",4923,"H",53121,"H",231739,473,"SCHENECTADY","NY","SCHENECTADY"
"12304","SCHENECTADY, NY","G",5644,"G",53797,"G",235609,413,"SCHENECTADY","NY","SCHENECTADY"
"12305","SCHENECTADY, NY","G",6417,"G",80109,"G",352330,355,"SCHENECTADY","NY","SCHENECTADY"
"12306","SCHENECTADY, NY","G",5350,"G",55390,"G",247337,462,"SCHENECTADY","NY","SCHENECTADY"
"12307","SCHENECTADY, NY","G",1090,"H",10486,"H",46937,115,"SCHENECTADY","NY","SCHENECTADY"
"12308","SCHENECTADY, NY","G",6580,"G",89011,"H",477342,208,"SCHENECTADY","NY","SCHENECTADY"
"12309","SCHENECTADY, NY","G",7871,"G",153752,"G",616326,441,"SCHENECTADY","NY","SCHENECTADY"
"12325","SCHENECTADY, NY","J",61,"J",542,"J",2467,4,"SCHENECTADY","NY","SCHENECTADY"
"12345","SCHENECTADY, NY","J",4619,"J",141146,"J",539276,25,"SCHENECTADY","NY","SCHENECTADY"
"12401","KINGSTON, NY","G",16798,"G",165413,"G",732317,1450,"KINGSTON","NY","ULSTER"
"12402","KINGSTON, NY","J",27,"J",337,"H",1712,9,"KINGSTON","NY","ULSTER"
"12404","ACCORD, NY","H",350,"G",2986,"H",18655,85,"ACCORD","NY","ULSTER"
"12405","ACRA, NY","J",14,"G",97,"G",500,6,"ACRA","NY","GREENE"
"12406","ARKVILLE, NY","J",121,"G",940,"G",4786,23,"ARKVILLE","NY","DELAWARE"
"12407","ASHLAND, NY","J",1134,"J",70065,"J",185179,13,"ASHLAND","NY","GREENE"
"12409","BEARSVILLE, NY","G",90,"G",1108,"G",5893,27,"BEARSVILLE","NY","ULSTER"
"12410","BIG INDIAN, NY","G",84,"H",761,"H",4234,13,"BIG INDIAN","NY","ULSTER"
"12411","BLOOMINGTON, NY","J",9,"G",88,"H",491,6,"BLOOMINGTON","NY","ULSTER"
"12412","BOICEVILLE, NY","G",293,"G",2660,"G",12334,27,"BOICEVILLE","NY","ULSTER"
"12413","CAIRO, NY","G",654,"G",4720,"G",21784,90,"CAIRO","NY","GREENE"
"12414","CATSKILL, NY","G",2813,"G",27587,"G",126977,315,"CATSKILL","NY","GREENE"
"12416","CHICHESTER, NY","J",30,"H",219,"H",866,6,"CHICHESTER","NY","ULSTER"
"12417","CONNELLY, NY","J",19,"J",155,"J",658,5,"CONNELLY","NY","ULSTER"
"12418","CORNWALLVILLE, NY","H",91,"J",863,"J",4102,13,"CORNWALLVILLE","NY","GREENE"
"12419","COTTEKILL, NY","H",97,"H",666,"H",3531,13,"COTTEKILL","NY","ULSTER"
"12420","CRAGSMOOR, NY","G",7,"H",48,"G",151,5,"CRAGSMOOR","NY","ULSTER"
"12421","DENVER, NY","J",9,"J",71,"H",395,5,"DENVER","NY","DELAWARE"
"12422","DURHAM, NY","H",44,"H",338,"H",1671,6,"DURHAM","NY","GREENE"
"12423","EAST DURHAM, NY","H",349,"J",7203,"J",30414,20,"EAST DURHAM","NY","GREENE"
"12424","EAST JEWETT, NY","J",42,"J",139,"J",673,5,"EAST JEWETT","NY","GREENE"
"12427","ELKA PARK, NY","J",11,"G",72,"G",363,6,"ELKA PARK","NY","GREENE"
"12428","ELLENVILLE, NY","G",1411,"G",12827,"G",60323,152,"ELLENVILLE","NY","ULSTER"
"12429","ESOPUS, NY","G",33,"J",193,"H",1039,12,"ESOPUS","NY","ULSTER"
"12430","FLEISCHMANNS, NY","H",93,"G",955,"G",6295,32,"FLEISCHMANNS","NY","DELAWARE"
"12431","FREEHOLD, NY","J",49,"J",314,"J",2211,17,"FREEHOLD","NY","GREENE"
"12432","GLASCO, NY","J",19,"G",98,"G",510,11,"GLASCO","NY","ULSTER"
"12433","GLENFORD, NY","J",7,"G",28,"G",173,6,"GLENFORD","NY","ULSTER"
"12434","GRAND GORGE, NY","H",68,"H",439,"G",1893,19,"GRAND GORGE","NY","DELAWARE"
"12435","GREENFIELD PARK, NY","H",26,"G",166,"G",1563,12,"GREENFIELD PARK","NY","ULSTER"
"12436","HAINES FALLS, NY","H",50,"G",343,"G",1875,17,"HAINES FALLS","NY","GREENE"
"12438","HALCOTTSVILLE, NY","J",18,"J",119,"J",556,6,"HALCOTTSVILLE","NY","DELAWARE"
"12439","HENSONVILLE, NY","H",24,"H",136,"H",617,8,"HENSONVILLE","NY","GREENE"
"12440","HIGH FALLS, NY","G",303,"G",2453,"G",11924,53,"HIGH FALLS","NY","ULSTER"
"12441","HIGHMOUNT, NY","H",40,"H",287,"H",628,6,"HIGHMOUNT","NY","ULSTER"
"12442","HUNTER, NY","J",592,"J",4484,"H",16044,35,"HUNTER","NY","GREENE"
"12443","HURLEY, NY","G",279,"G",2898,"G",14670,49,"HURLEY","NY","ULSTER"
"12444","JEWETT, NY","G",23,"H",253,"G",1518,9,"JEWETT","NY","GREENE"
"12446","KERHONKSON, NY","G",657,"G",5792,"G",24453,105,"KERHONKSON","NY","ULSTER"
"12448","LAKE HILL, NY","J",7,"J",100,"J",444,4,"LAKE HILL","NY","ULSTER"
"12449","LAKE KATRINE, NY","H",1915,"H",25118,"H",114816,82,"LAKE KATRINE","NY","ULSTER"
"12450","LANESVILLE, NY","J",4,"J",29,"J",240,4,"LANESVILLE","NY","GREENE"
"12451","LEEDS, NY","H",214,"G",2082,"G",11542,22,"LEEDS","NY","GREENE"
"12452","LEXINGTON, NY","J",9,"H",95,"H",434,6,"LEXINGTON","NY","GREENE"
"12453","MALDEN ON HUDSON, NY","J",47,"H",410,"G",1961,7,"MALDEN ON HUDSON","NY","ULSTER"
"12455","MARGARETVILLE, NY","H",592,"H",4980,"H",23300,67,"MARGARETVILLE","NY","DELAWARE"
"12456","MOUNT MARION, NY","H",31,"H",301,"H",1662,3,"MOUNT MARION","NY","ULSTER"
"12457","MOUNT TREMPER, NY","J",161,"J",1158,"H",6662,19,"MOUNT TREMPER","NY","ULSTER"
"12458","NAPANOCH, NY","J",316,"J",2239,"H",11023,24,"NAPANOCH","NY","ULSTER"
"12460","OAK HILL, NY","J",4,"J",18,"G",109,5,"OAK HILL","NY","GREENE"
"12461","OLIVEBRIDGE, NY","H",64,"G",542,"G",2723,29,"OLIVEBRIDGE","NY","ULSTER"
"12463","PALENVILLE, NY","H",61,"G",580,"G",2655,20,"PALENVILLE","NY","GREENE"
"12464","PHOENICIA, NY","G",164,"G",1106,"G",5676,34,"PHOENICIA","NY","ULSTER"
"12465","PINE HILL, NY","J",23,"H",99,"H",422,8,"PINE HILL","NY","ULSTER"
"12466","PORT EWEN, NY","G",327,"H",3732,"H",15547,58,"PORT EWEN","NY","ULSTER"
"12468","PRATTSVILLE, NY","H",150,"G",767,"G",4137,32,"PRATTSVILLE","NY","GREENE"
"12469","PRESTON HOLLOW, NY","G",18,"G",132,"H",874,9,"PRESTON HOLLOW","NY","ALBANY"
"12470","PURLING, NY","J",15,"J",141,"H",1013,8,"PURLING","NY","GREENE"
"12471","RIFTON, NY","G",3,"J",9,"J",75,4,"RIFTON","NY","ULSTER"
"12472","ROSENDALE, NY","H",272,"G",2038,"G",10486,61,"ROSENDALE","NY","ULSTER"
"12473","ROUND TOP, NY","H",73,"H",396,"G",2716,14,"ROUND TOP","NY","GREENE"
"12474","ROXBURY, NY","G",244,"G",1722,"G",7498,32,"ROXBURY","NY","DELAWARE"
"12475","RUBY, NY","J",49,"J",281,"J",1411,10,"RUBY","NY","ULSTER"
"12477","SAUGERTIES, NY","G",3564,"G",32748,"G",158316,495,"SAUGERTIES","NY","ULSTER"
"12480","SHANDAKEN, NY","H",44,"H",321,"G",1956,10,"SHANDAKEN","NY","ULSTER"
"12481","SHOKAN, NY","H",160,"H",1737,"H",10725,30,"SHOKAN","NY","ULSTER"
"12482","SOUTH CAIRO, NY","G",128,"G",1830,"G",7587,13,"SOUTH CAIRO","NY","GREENE"
"12483","SPRING GLEN, NY","J",5,"J",24,"J",124,3,"SPRING GLEN","NY","ULSTER"
"12484","STONE RIDGE, NY","G",666,"G",6642,"G",31787,106,"STONE RIDGE","NY","ULSTER"
"12485","TANNERSVILLE, NY","G",258,"G",2054,"G",9347,50,"TANNERSVILLE","NY","GREENE"
"12486","TILLSON, NY","J",30,"G",292,"G",1513,9,"TILLSON","NY","ULSTER"
"12487","ULSTER PARK, NY","G",138,"H",1842,"H",8432,40,"ULSTER PARK","NY","ULSTER"
"12489","WAWARSING, NY","H",48,"H",634,"H",2566,11,"WAWARSING","NY","ULSTER"
"12491","WEST HURLEY, NY","H",260,"H",2554,"H",11332,49,"WEST HURLEY","NY","ULSTER"
"12492","WEST KILL, NY","H",31,"G",477,"H",2525,7,"WEST KILL","NY","GREENE"
"12493","WEST PARK, NY","H",50,"H",458,"H",2965,14,"WEST PARK","NY","ULSTER"
"12494","WEST SHOKAN, NY","J",26,"H",115,"H",695,12,"WEST SHOKAN","NY","ULSTER"
"12495","WILLOW, NY","J",55,"G",366,"G",2513,15,"WILLOW","NY","ULSTER"
"12496","WINDHAM, NY","H",949,"G",6265,"G",23943,95,"WINDHAM","NY","GREENE"
"12498","WOODSTOCK, NY","G",1148,"H",11837,"H",55893,209,"WOODSTOCK","NY","ULSTER"
"12501","AMENIA, NY","H",682,"G",7039,"G",34493,69,"AMENIA","NY","DUTCHESS"
"12502","ANCRAM, NY","H",173,"J",4524,"G",10922,28,"ANCRAM","NY","COLUMBIA"
"12503","ANCRAMDALE, NY","H",58,"J",1062,"H",3707,20,"ANCRAMDALE","NY","COLUMBIA"
"12504","ANNANDALE ON HUDSON, NY","H",2479,"J",23991,"J",97383,5,"ANNANDALE ON HUDSON","NY","DUTCHESS"
"12506","BANGALL, NY","J",27,"J",440,"J",1984,4,"BANGALL","NY","DUTCHESS"
"12507","BARRYTOWN, NY","J",38,"J",268,"J",1184,7,"BARRYTOWN","NY","DUTCHESS"
"12508","BEACON, NY","G",2857,"G",29504,"G",140758,431,"BEACON","NY","DUTCHESS"
"12510","BILLINGS, NY","H",24,"G",298,"H",1300,4,"BILLINGS","NY","DUTCHESS"
"12513","CLAVERACK, NY","G",252,"H",2355,"H",12324,36,"CLAVERACK","NY","COLUMBIA"
"12514","CLINTON CORNERS, NY","H",176,"G",888,"G",4264,45,"CLINTON CORNERS","NY","DUTCHESS"
"12515","CLINTONDALE, NY","H",133,"G",1233,"G",6505,29,"CLINTONDALE","NY","ULSTER"
"12516","COPAKE, NY","G",270,"G",2766,"G",13212,40,"COPAKE","NY","COLUMBIA"
"12517","COPAKE FALLS, NY","H",21,"J",72,"H",513,10,"COPAKE FALLS","NY","COLUMBIA"
"12518","CORNWALL, NY","G",1490,"G",15805,"G",69043,147,"CORNWALL","NY","ORANGE"
"12520","CORNWALL ON HUDSON, NY","G",318,"G",2796,"G",13877,68,"CORNWALL ON HUDSON","NY","ORANGE"
"12521","CRARYVILLE, NY","H",166,"G",1424,"G",8441,41,"CRARYVILLE","NY","COLUMBIA"
"12522","DOVER PLAINS, NY","G",714,"H",10032,"H",47625,92,"DOVER PLAINS","NY","DUTCHESS"
"12523","ELIZAVILLE, NY","G",202,"H",2062,"H",10715,24,"ELIZAVILLE","NY","COLUMBIA"
"12524","FISHKILL, NY","H",7743,"H",79082,"H",354907,575,"FISHKILL","NY","DUTCHESS"
"12525","GARDINER, NY","G",845,"H",8986,"G",42274,109,"GARDINER","NY","ULSTER"
"12526","GERMANTOWN, NY","G",494,"H",4759,"H",22262,98,"GERMANTOWN","NY","COLUMBIA"
"12527","GLENHAM, NY","J",25,"J",231,"H",838,5,"GLENHAM","NY","DUTCHESS"
"12528","HIGHLAND, NY","G",2913,"G",25983,"G",123471,359,"HIGHLAND","NY","ULSTER"
"12529","HILLSDALE, NY","G",381,"G",3832,"G",19402,70,"HILLSDALE","NY","COLUMBIA"
"12531","HOLMES, NY","G",411,"G",4278,"G",19057,68,"HOLMES","NY","DUTCHESS"
"12533","HOPEWELL JUNCTION, NY","G",6562,"H",139342,"G",534635,585,"HOPEWELL JUNCTION","NY","DUTCHESS"
"12534","HUDSON, NY","G",7996,"G",81700,"G",372636,634,"HUDSON","NY","COLUMBIA"
"12538","HYDE PARK, NY","G",2764,"H",26543,"H",121006,276,"HYDE PARK","NY","DUTCHESS"
"12540","LAGRANGEVILLE, NY","H",2532,"J",43908,"J",191684,184,"LAGRANGEVILLE","NY","DUTCHESS"
"12541","LIVINGSTON, NY","H",165,"H",1570,"H",5264,10,"LIVINGSTON","NY","COLUMBIA"
"12542","MARLBORO, NY","G",750,"G",12406,"G",51935,127,"MARLBORO","NY","ULSTER"
"12543","MAYBROOK, NY","G",741,"H",9138,"H",40462,30,"MAYBROOK","NY","ORANGE"
"12544","MELLENVILLE, NY","J",92,"J",637,"J",3068,3,"MELLENVILLE","NY","COLUMBIA"
"12545","MILLBROOK, NY","G",1584,"G",16965,"G",83769,185,"MILLBROOK","NY","DUTCHESS"
"12546","MILLERTON, NY","G",840,"G",8557,"G",42065,111,"MILLERTON","NY","DUTCHESS"
"12547","MILTON, NY","G",625,"H",6805,"G",30772,65,"MILTON","NY","ULSTER"
"12548","MODENA, NY","H",297,"G",1859,"G",8782,30,"MODENA","NY","ULSTER"
"12549","MONTGOMERY, NY","G",5332,"G",64274,"G",271868,326,"MONTGOMERY","NY","ORANGE"
"12550","NEWBURGH, NY","G",21506,"G",226716,"G",973508,1524,"NEWBURGH","NY","ORANGE"
"12551","NEWBURGH, NY","J",160,"J",2372,"J",11058,9,"NEWBURGH","NY","ORANGE"
"12552","NEWBURGH, NY","G",38,"G",435,"G",1799,3,"NEWBURGH","NY","ORANGE"
"12553","NEW WINDSOR, NY","G",9121,"G",101204,"G",465682,648,"NEW WINDSOR","NY","ORANGE"
"12561","NEW PALTZ, NY","G",4525,"G",39301,"G",185463,550,"NEW PALTZ","NY","ULSTER"
"12563","PATTERSON, NY","H",1376,"H",15556,"G",65520,180,"PATTERSON","NY","PUTNAM"
"12564","PAWLING, NY","G",1445,"G",13559,"G",63561,229,"PAWLING","NY","DUTCHESS"
"12565","PHILMONT, NY","G",378,"G",3017,"G",13748,32,"PHILMONT","NY","COLUMBIA"
"12566","PINE BUSH, NY","G",1293,"G",9018,"G",44978,250,"PINE BUSH","NY","ORANGE"
"12567","PINE PLAINS, NY","H",341,"H",3037,"H",15594,78,"PINE PLAINS","NY","DUTCHESS"
"12568","PLATTEKILL, NY","H",103,"H",480,"H",2730,12,"PLATTEKILL","NY","ULSTER"
"12569","PLEASANT VALLEY, NY","H",1170,"G",14091,"G",55537,209,"PLEASANT VALLEY","NY","DUTCHESS"
"12570","POUGHQUAG, NY","H",341,"G",2960,"G",12850,100,"POUGHQUAG","NY","DUTCHESS"
"12571","RED HOOK, NY","G",2060,"G",21588,"G",93604,282,"RED HOOK","NY","DUTCHESS"
"12572","RHINEBECK, NY","G",4251,"H",49399,"H",231030,412,"RHINEBECK","NY","DUTCHESS"
"12574","RHINECLIFF, NY","G",61,"G",310,"H",1804,12,"RHINECLIFF","NY","DUTCHESS"
"12575","ROCK TAVERN, NY","H",738,"G",10268,"G",48626,60,"ROCK TAVERN","NY","ORANGE"
"12577","SALISBURY MILLS, NY","H",110,"G",897,"G",5441,33,"SALISBURY MILLS","NY","ORANGE"
"12578","SALT POINT, NY","G",310,"G",2921,"G",13096,64,"SALT POINT","NY","DUTCHESS"
"12580","STAATSBURG, NY","H",1071,"H",12096,"H",56124,77,"STAATSBURG","NY","DUTCHESS"
"12581","STANFORDVILLE, NY","G",213,"G",1949,"G",10674,62,"STANFORDVILLE","NY","DUTCHESS"
"12582","STORMVILLE, NY","H",377,"H",6618,"H",25562,71,"STORMVILLE","NY","DUTCHESS"
"12583","TIVOLI, NY","G",230,"G",2435,"G",13252,66,"TIVOLI","NY","DUTCHESS"
"12584","VAILS GATE, NY","H",781,"H",6648,"H",28887,40,"VAILS GATE","NY","ORANGE"
"12585","VERBANK, NY","H",108,"G",883,"G",4240,23,"VERBANK","NY","DUTCHESS"
"12586","WALDEN, NY","G",1503,"G",17236,"G",77191,229,"WALDEN","NY","ORANGE"
"12588","WALKER VALLEY, NY","J",13,"J",93,"J",542,5,"WALKER VALLEY","NY","ULSTER"
"12589","WALLKILL, NY","H",994,"H",10582,"H",48830,216,"WALLKILL","NY","ULSTER"
"12590","WAPPINGERS FALLS, NY","G",8450,"G",84414,"G",381288,816,"WAPPINGERS FALLS","NY","DUTCHESS"
"12592","WASSAIC, NY","J",158,"J",2150,"J",8337,22,"WASSAIC","NY","DUTCHESS"
"12594","WINGDALE, NY","G",499,"G",5525,"G",23594,78,"WINGDALE","NY","DUTCHESS"
"12601","POUGHKEEPSIE, NY","G",27338,"G",413590,"G",1741602,1272,"POUGHKEEPSIE","NY","DUTCHESS"
"12602","POUGHKEEPSIE, NY","G",170,"H",2407,"H",8728,12,"POUGHKEEPSIE","NY","DUTCHESS"
"12603","POUGHKEEPSIE, NY","G",8221,"G",86827,"G",383344,934,"POUGHKEEPSIE","NY","DUTCHESS"
"12604","POUGHKEEPSIE, NY","J",2728,"J",25460,"J",98137,8,"POUGHKEEPSIE","NY","DUTCHESS"
"12701","MONTICELLO, NY","G",7501,"G",61990,"G",281685,426,"MONTICELLO","NY","SULLIVAN"
"12719","BARRYVILLE, NY","G",108,"G",739,"G",5326,33,"BARRYVILLE","NY","SULLIVAN"
"12720","BETHEL, NY","H",125,"H",1363,"H",7423,19,"BETHEL","NY","SULLIVAN"
"12721","BLOOMINGBURG, NY","H",517,"H",5666,"H",30035,107,"BLOOMINGBURG","NY","SULLIVAN"
"12723","CALLICOON, NY","G",633,"G",6225,"G",28090,70,"CALLICOON","NY","SULLIVAN"
"12724","CALLICOON CENTER, NY","H",39,"J",271,"J",1084,3,"CALLICOON CENTER","NY","SULLIVAN"
