"zip","name","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"43553","PETTISVILLE, OH","H",149,"G",890,"H",3781,15,"PETTISVILLE","OH","FULTON"
"43554","PIONEER, OH","H",1846,"H",18072,"H",71724,56,"PIONEER","OH","WILLIAMS"
"43555","RIDGEVILLE CORNERS, OH","H",645,"H",6959,"H",24070,17,"RIDGEVILLE CORNERS","OH","HENRY"
"43556","SHERWOOD, OH","H",138,"H",1092,"H",4856,23,"SHERWOOD","OH","DEFIANCE"
"43557","STRYKER, OH","H",605,"G",4180,"G",19232,54,"STRYKER","OH","WILLIAMS"
"43558","SWANTON, OH","G",2869,"G",29515,"G",130320,243,"SWANTON","OH","FULTON"
"43560","SYLVANIA, OH","G",13061,"G",117863,"H",507264,749,"SYLVANIA","OH","LUCAS"
"43565","TONTOGANY, OH","H",20,"J",164,"J",1014,5,"TONTOGANY","OH","WOOD"
"43566","WATERVILLE, OH","G",2318,"H",26823,"H",109649,149,"WATERVILLE","OH","LUCAS"
"43567","WAUSEON, OH","G",5441,"G",50334,"G",210096,324,"WAUSEON","OH","FULTON"
"43569","WESTON, OH","G",217,"G",2168,"G",9284,23,"WESTON","OH","WOOD"
"43570","WEST UNITY, OH","G",1201,"G",10588,"G",44967,66,"WEST UNITY","OH","WILLIAMS"
"43571","WHITEHOUSE, OH","G",1235,"H",14400,"H",59196,116,"WHITEHOUSE","OH","LUCAS"
"43601","TOLEDO, OH","J",117,"J",630,"J",4127,3,"TOLEDO","OH","LUCAS"
"43604","TOLEDO, OH","G",17993,"G",244882,"G",950621,708,"TOLEDO","OH","LUCAS"
"43605","TOLEDO, OH","H",4260,"G",43356,"G",179457,217,"TOLEDO","OH","LUCAS"
"43606","TOLEDO, OH","H",13094,"H",154244,"H",641795,593,"TOLEDO","OH","LUCAS"
"43607","TOLEDO, OH","G",5290,"G",55368,"G",242044,276,"TOLEDO","OH","LUCAS"
"43608","TOLEDO, OH","G",10942,"G",158247,"G",642943,169,"TOLEDO","OH","LUCAS"
"43609","TOLEDO, OH","G",3001,"G",21597,"G",98418,202,"TOLEDO","OH","LUCAS"
"43610","TOLEDO, OH","H",398,"H",2796,"H",12401,40,"TOLEDO","OH","LUCAS"
"43611","TOLEDO, OH","G",4150,"G",52834,"G",178409,193,"TOLEDO","OH","LUCAS"
"43612","TOLEDO, OH","G",16797,"G",229193,"G",923575,686,"TOLEDO","OH","LUCAS"
"43613","TOLEDO, OH","H",3789,"H",28060,"H",110513,380,"TOLEDO","OH","LUCAS"
"43614","TOLEDO, OH","H",9218,"H",80512,"H",335241,442,"TOLEDO","OH","LUCAS"
"43615","TOLEDO, OH","G",13776,"G",152311,"G",574563,833,"TOLEDO","OH","LUCAS"
"43616","OREGON, OH","H",8597,"H",126769,"H",476104,425,"OREGON","OH","LUCAS"
"43617","TOLEDO, OH","G",5869,"G",65882,"G",281657,359,"TOLEDO","OH","LUCAS"
"43619","NORTHWOOD, OH","G",7008,"G",86280,"G",345183,224,"NORTHWOOD","OH","WOOD"
"43620","TOLEDO, OH","H",1069,"H",6911,"H",29680,50,"TOLEDO","OH","LUCAS"
"43623","TOLEDO, OH","G",13687,"G",119748,"G",521009,885,"TOLEDO","OH","LUCAS"
"43635","TOLEDO, OH","G",133,"G",879,"G",3883,6,"TOLEDO","OH","LUCAS"
"43659","TOLEDO, OH","G",2718,"H",100103,"H",281298,14,"TOLEDO","OH","LUCAS"
"43697","TOLEDO, OH","G",107,"G",655,"G",2578,9,"TOLEDO","OH","LUCAS"
"43699","TOLEDO, OH","J",1072,"J",31737,"J",115855,9,"TOLEDO","OH","LUCAS"
"43701","ZANESVILLE, OH","G",25886,"G",260442,"G",1118827,1344,"ZANESVILLE","OH","MUSKINGUM"
"43702","ZANESVILLE, OH","H",240,"H",2941,"H",12279,33,"ZANESVILLE","OH","MUSKINGUM"
"43713","BARNESVILLE, OH","G",1793,"G",13474,"G",57959,162,"BARNESVILLE","OH","BELMONT"
"43716","BEALLSVILLE, OH","H",606,"H",19229,"H",74498,26,"BEALLSVILLE","OH","MONROE"
"43717","BELLE VALLEY, OH","H",91,"G",431,"G",1805,8,"BELLE VALLEY","OH","NOBLE"
"43718","BELMONT, OH","G",855,"H",7270,"H",29894,63,"BELMONT","OH","BELMONT"
"43719","BETHESDA, OH","G",289,"G",2891,"G",10855,32,"BETHESDA","OH","BELMONT"
"43720","BLUE ROCK, OH","J",13,"G",52,"G",342,8,"BLUE ROCK","OH","MUSKINGUM"
"43722","BUFFALO, OH","J",47,"J",165,"J",746,4,"BUFFALO","OH","GUERNSEY"
"43723","BYESVILLE, OH","G",1556,"H",16545,"H",63122,85,"BYESVILLE","OH","GUERNSEY"
"43724","CALDWELL, OH","G",1373,"G",9106,"G",38133,152,"CALDWELL","OH","NOBLE"
"43725","CAMBRIDGE, OH","G",10603,"G",99897,"G",408044,611,"CAMBRIDGE","OH","GUERNSEY"
"43727","CHANDLERSVILLE, OH","J",12,"J",197,"J",672,8,"CHANDLERSVILLE","OH","MUSKINGUM"
"43728","CHESTERHILL, OH","J",37,"H",189,"H",1039,5,"CHESTERHILL","OH","MORGAN"
"43730","CORNING, OH","H",564,"J",9395,"J",26648,17,"CORNING","OH","PERRY"
"43731","CROOKSVILLE, OH","J",812,"H",6313,"H",25509,48,"CROOKSVILLE","OH","PERRY"
"43732","CUMBERLAND, OH","J",68,"H",969,"H",3627,12,"CUMBERLAND","OH","GUERNSEY"
"43733","DERWENT, OH","J",521,"J",9014,"J",33395,5,"DERWENT","OH","GUERNSEY"
"43734","DUNCAN FALLS, OH","G",148,"G",645,"G",2945,27,"DUNCAN FALLS","OH","MUSKINGUM"
"43735","EAST FULTONHAM, OH","J",27,"J",549,"H",2845,5,"EAST FULTONHAM","OH","MUSKINGUM"
"43739","GLENFORD, OH","J",70,"J",1140,"H",2704,14,"GLENFORD","OH","PERRY"
"43746","HOPEWELL, OH","G",53,"G",335,"G",1369,15,"HOPEWELL","OH","MUSKINGUM"
"43747","JERUSALEM, OH","H",70,"H",785,"H",5427,11,"JERUSALEM","OH","MONROE"
"43748","JUNCTION CITY, OH","G",170,"G",796,"G",3500,27,"JUNCTION CITY","OH","PERRY"
"43749","KIMBOLTON, OH","G",59,"G",335,"G",1762,17,"KIMBOLTON","OH","GUERNSEY"
"43754","LEWISVILLE, OH","H",86,"H",1349,"H",6009,15,"LEWISVILLE","OH","MONROE"
"43755","LORE CITY, OH","H",178,"H",1259,"H",5212,20,"LORE CITY","OH","GUERNSEY"
"43756","MCCONNELSVILLE, OH","H",1850,"G",17573,"G",70832,97,"MCCONNELSVILLE","OH","MORGAN"
"43758","MALTA, OH","G",247,"G",2197,"G",9768,34,"MALTA","OH","MORGAN"
"43759","MORRISTOWN, OH","H",173,"H",2604,"H",10479,9,"MORRISTOWN","OH","BELMONT"
"43760","MOUNT PERRY, OH","H",56,"H",539,"H",2254,18,"MOUNT PERRY","OH","PERRY"
"43762","NEW CONCORD, OH","G",1075,"H",10456,"H",43308,73,"NEW CONCORD","OH","MUSKINGUM"
"43764","NEW LEXINGTON, OH","G",2048,"H",19482,"H",76726,162,"NEW LEXINGTON","OH","PERRY"
"43766","NEW STRAITSVILLE, OH","H",38,"H",134,"G",635,9,"NEW STRAITSVILLE","OH","PERRY"
"43767","NORWICH, OH","H",171,"H",1772,"H",7813,26,"NORWICH","OH","MUSKINGUM"
"43768","OLD WASHINGTON, OH","J",55,"J",965,"J",3929,6,"OLD WASHINGTON","OH","GUERNSEY"
"43771","PHILO, OH","J",21,"H",541,"H",1596,7,"PHILO","OH","MUSKINGUM"
"43772","PLEASANT CITY, OH","J",82,"H",628,"H",2887,21,"PLEASANT CITY","OH","GUERNSEY"
"43773","QUAKER CITY, OH","H",236,"H",2983,"H",13039,34,"QUAKER CITY","OH","GUERNSEY"
"43777","ROSEVILLE, OH","G",203,"G",1328,"G",5712,20,"ROSEVILLE","OH","MUSKINGUM"
"43778","SALESVILLE, OH","J",47,"H",326,"H",1108,10,"SALESVILLE","OH","GUERNSEY"
"43779","SARAHSVILLE, OH","H",50,"G",260,"G",1211,12,"SARAHSVILLE","OH","NOBLE"
"43780","SENECAVILLE, OH","H",183,"J",2560,"H",8906,24,"SENECAVILLE","OH","GUERNSEY"
"43782","SHAWNEE, OH","J",46,"H",248,"H",1001,8,"SHAWNEE","OH","PERRY"
"43783","SOMERSET, OH","H",443,"H",3035,"H",13229,51,"SOMERSET","OH","PERRY"
"43787","STOCKPORT, OH","H",60,"H",197,"G",938,17,"STOCKPORT","OH","MORGAN"
"43788","SUMMERFIELD, OH","H",83,"H",1469,"H",5932,8,"SUMMERFIELD","OH","NOBLE"
"43791","WHITE COTTAGE, OH","G",3,"J",31,"J",125,3,"WHITE COTTAGE","OH","MUSKINGUM"
"43793","WOODSFIELD, OH","G",1067,"G",6034,"G",24151,129,"WOODSFIELD","OH","MONROE"
"43802","ADAMSVILLE, OH","J",43,"J",235,"J",1077,12,"ADAMSVILLE","OH","MUSKINGUM"
"43804","BALTIC, OH","G",809,"H",6345,"H",28069,81,"BALTIC","OH","TUSCARAWAS"
"43811","CONESVILLE, OH","J",189,"J",7543,"J",19790,10,"CONESVILLE","OH","COSHOCTON"
"43812","COSHOCTON, OH","G",6943,"G",69372,"G",254683,422,"COSHOCTON","OH","COSHOCTON"
"43821","DRESDEN, OH","G",314,"G",4117,"G",15551,49,"DRESDEN","OH","MUSKINGUM"
"43822","FRAZEYSBURG, OH","J",299,"H",2039,"G",8964,41,"FRAZEYSBURG","OH","MUSKINGUM"
"43824","FRESNO, OH","H",316,"G",2535,"G",11444,55,"FRESNO","OH","COSHOCTON"
"43830","NASHPORT, OH","G",476,"G",3095,"G",17202,60,"NASHPORT","OH","MUSKINGUM"
"43832","NEWCOMERSTOWN, OH","H",1751,"H",19181,"H",67535,119,"NEWCOMERSTOWN","OH","TUSCARAWAS"
"43837","PORT WASHINGTON, OH","H",212,"H",1242,"H",5302,16,"PORT WASHINGTON","OH","TUSCARAWAS"
"43840","STONE CREEK, OH","J",54,"H",355,"H",1500,13,"STONE CREEK","OH","TUSCARAWAS"
"43842","TRINWAY, OH","J",16,"J",120,"J",644,4,"TRINWAY","OH","MUSKINGUM"
"43843","WALHONDING, OH","H",124,"G",555,"H",4241,14,"WALHONDING","OH","COSHOCTON"
"43844","WARSAW, OH","G",182,"G",1212,"H",4461,27,"WARSAW","OH","COSHOCTON"
"43845","WEST LAFAYETTE, OH","G",678,"G",5455,"G",21095,64,"WEST LAFAYETTE","OH","COSHOCTON"
"43901","ADENA, OH","H",154,"H",873,"H",4608,21,"ADENA","OH","JEFFERSON"
"43903","AMSTERDAM, OH","H",256,"J",2272,"J",9225,12,"AMSTERDAM","OH","JEFFERSON"
"43906","BELLAIRE, OH","G",1730,"G",14501,"G",58142,127,"BELLAIRE","OH","BELMONT"
"43907","CADIZ, OH","G",1612,"G",20007,"G",72025,141,"CADIZ","OH","HARRISON"
"43908","BERGHOLZ, OH","G",195,"G",2468,"G",11437,12,"BERGHOLZ","OH","JEFFERSON"
"43910","BLOOMINGDALE, OH","J",206,"J",1352,"H",6055,32,"BLOOMINGDALE","OH","JEFFERSON"
"43912","BRIDGEPORT, OH","H",1578,"H",13604,"H",55536,145,"BRIDGEPORT","OH","BELMONT"
"43913","BRILLIANT, OH","J",644,"J",12910,"J",43781,20,"BRILLIANT","OH","JEFFERSON"
"43915","CLARINGTON, OH","H",173,"G",2212,"G",8279,21,"CLARINGTON","OH","MONROE"
"43916","COLERAIN, OH","H",84,"H",695,"J",5158,7,"COLERAIN","OH","BELMONT"
"43917","DILLONVALE, OH","G",221,"G",1726,"G",7221,33,"DILLONVALE","OH","JEFFERSON"
"43920","EAST LIVERPOOL, OH","G",5913,"G",47350,"G",192829,453,"EAST LIVERPOOL","OH","COLUMBIANA"
"43925","EAST SPRINGFIELD, OH","H",58,"G",215,"G",954,13,"EAST SPRINGFIELD","OH","JEFFERSON"
"43927","FAIRPOINT, OH","J",10,"J",16,"J",73,3,"FAIRPOINT","OH","BELMONT"
"43930","HAMMONDSVILLE, OH","G",17,"G",78,"G",383,10,"HAMMONDSVILLE","OH","JEFFERSON"
"43931","HANNIBAL, OH","J",61,"J",752,"H",3100,7,"HANNIBAL","OH","MONROE"
"43932","IRONDALE, OH","H",32,"H",231,"H",1678,8,"IRONDALE","OH","JEFFERSON"
"43933","JACOBSBURG, OH","H",34,"J",647,"H",2135,7,"JACOBSBURG","OH","BELMONT"
"43934","LANSING, OH","J",17,"G",89,"G",411,6,"LANSING","OH","BELMONT"
"43935","MARTINS FERRY, OH","G",1476,"G",16158,"G",62369,127,"MARTINS FERRY","OH","BELMONT"
"43938","MINGO JUNCTION, OH","H",659,"H",8051,"H",31858,52,"MINGO JUNCTION","OH","JEFFERSON"
"43939","MOUNT PLEASANT, OH","J",33,"J",247,"J",1170,8,"MOUNT PLEASANT","OH","JEFFERSON"
"43940","NEFFS, OH","G",17,"J",109,"H",432,6,"NEFFS","OH","BELMONT"
"43942","POWHATAN POINT, OH","G",247,"H",3103,"H",14604,35,"POWHATAN POINT","OH","BELMONT"
"43943","RAYLAND, OH","G",240,"H",1630,"H",8255,26,"RAYLAND","OH","JEFFERSON"
"43944","RICHMOND, OH","H",188,"H",1325,"G",6006,32,"RICHMOND","OH","JEFFERSON"
"43945","SALINEVILLE, OH","H",123,"H",886,"H",3658,23,"SALINEVILLE","OH","COLUMBIANA"
"43946","SARDIS, OH","H",182,"G",1907,"G",8525,31,"SARDIS","OH","MONROE"
"43947","SHADYSIDE, OH","G",584,"H",5717,"H",21945,59,"SHADYSIDE","OH","BELMONT"
"43948","SMITHFIELD, OH","J",40,"H",163,"G",967,11,"SMITHFIELD","OH","JEFFERSON"
"43950","SAINT CLAIRSVILLE, OH","H",9025,"H",88551,"H",362188,526,"SAINT CLAIRSVILLE","OH","BELMONT"
"43951","LAFFERTY, OH","J",13,"G",32,"G",122,4,"LAFFERTY","OH","BELMONT"
"43952","STEUBENVILLE, OH","G",10780,"H",97441,"G",386421,547,"STEUBENVILLE","OH","JEFFERSON"
"43953","STEUBENVILLE, OH","G",2912,"G",24461,"G",98038,258,"STEUBENVILLE","OH","JEFFERSON"
"43961","STRATTON, OH","J",291,"J",10947,"J",35274,5,"STRATTON","OH","JEFFERSON"
"43963","TILTONSVILLE, OH","J",146,"H",664,"H",2936,23,"TILTONSVILLE","OH","JEFFERSON"
"43964","TORONTO, OH","H",1616,"H",24483,"H",98002,108,"TORONTO","OH","JEFFERSON"
"43967","WARNOCK, OH","J",16,"G",139,"G",405,4,"WARNOCK","OH","BELMONT"
"43968","WELLSVILLE, OH","G",427,"G",2815,"G",10831,62,"WELLSVILLE","OH","COLUMBIANA"
"43971","YORKVILLE, OH","H",105,"J",1500,"J",5736,11,"YORKVILLE","OH","JEFFERSON"
"43973","FREEPORT, OH","H",292,"H",2569,"H",11481,31,"FREEPORT","OH","HARRISON"
"43974","HARRISVILLE, OH","J",119,"J",1177,"J",4772,6,"HARRISVILLE","OH","HARRISON"
"43976","HOPEDALE, OH","J",438,"J",4593,"J",19845,24,"HOPEDALE","OH","HARRISON"
"43977","FLUSHING, OH","H",201,"G",1209,"G",5007,29,"FLUSHING","OH","BELMONT"
"43981","NEW ATHENS, OH","J",6,"G",11,"G",56,4,"NEW ATHENS","OH","HARRISON"
"43983","PIEDMONT, OH","J",16,"G",31,"G",317,6,"PIEDMONT","OH","BELMONT"
"43986","JEWETT, OH","H",192,"H",2530,"J",11332,22,"JEWETT","OH","HARRISON"
"43988","SCIO, OH","G",140,"G",739,"G",3327,28,"SCIO","OH","HARRISON"
"44001","AMHERST, OH","H",6486,"H",51414,"H",208263,427,"AMHERST","OH","LORAIN"
"44003","ANDOVER, OH","H",782,"G",5556,"G",23912,88,"ANDOVER","OH","ASHTABULA"
"44004","ASHTABULA, OH","G",10671,"G",109198,"G",444567,704,"ASHTABULA","OH","ASHTABULA"
"44005","ASHTABULA, OH","H",355,"H",5663,"H",20222,10,"ASHTABULA","OH","ASHTABULA"
"44010","AUSTINBURG, OH","G",1077,"G",8131,"G",33498,53,"AUSTINBURG","OH","ASHTABULA"
"44011","AVON, OH","G",14010,"G",152344,"G",653858,662,"AVON","OH","LORAIN"
"44012","AVON LAKE, OH","H",6684,"H",126634,"H",448532,451,"AVON LAKE","OH","LORAIN"
"44017","BEREA, OH","G",7958,"H",108143,"H",542300,400,"BEREA","OH","CUYAHOGA"
"44021","BURTON, OH","H",1727,"H",17487,"H",80713,167,"BURTON","OH","GEAUGA"
"44022","CHAGRIN FALLS, OH","G",4571,"G",46391,"G",202616,573,"CHAGRIN FALLS","OH","CUYAHOGA"
"44023","CHAGRIN FALLS, OH","G",4769,"G",57532,"G",247472,589,"CHAGRIN FALLS","OH","GEAUGA"
"44024","CHARDON, OH","G",8080,"G",78491,"G",342030,669,"CHARDON","OH","GEAUGA"
"44026","CHESTERLAND, OH","G",2484,"G",17222,"G",85507,386,"CHESTERLAND","OH","GEAUGA"
"44028","COLUMBIA STATION, OH","G",1457,"G",12974,"G",63290,232,"COLUMBIA STATION","OH","LORAIN"
"44030","CONNEAUT, OH","G",2751,"G",22486,"G",92823,202,"CONNEAUT","OH","ASHTABULA"
"44032","DORSET, OH","G",74,"H",676,"H",3105,18,"DORSET","OH","ASHTABULA"
"44033","EAST CLARIDON, OH","J",169,"J",2009,"J",8878,4,"EAST CLARIDON","OH","GEAUGA"
"44035","ELYRIA, OH","G",23280,"G",256388,"G",1063381,1329,"ELYRIA","OH","LORAIN"
"44036","ELYRIA, OH","H",318,"H",3078,"H",11308,16,"ELYRIA","OH","LORAIN"
"44039","NORTH RIDGEVILLE, OH","G",5585,"G",51186,"G",216295,486,"NORTH RIDGEVILLE","OH","LORAIN"
"44040","GATES MILLS, OH","G",882,"G",8175,"G",37588,76,"GATES MILLS","OH","CUYAHOGA"
"44041","GENEVA, OH","G",4089,"G",30507,"G",131501,294,"GENEVA","OH","ASHTABULA"
"44044","GRAFTON, OH","G",1646,"H",16001,"G",68469,218,"GRAFTON","OH","LORAIN"
"44045","GRAND RIVER, OH","G",320,"H",3479,"H",15092,19,"GRAND RIVER","OH","LAKE"
"44046","HUNTSBURG, OH","H",287,"H",2058,"H",9121,30,"HUNTSBURG","OH","GEAUGA"
"44047","JEFFERSON, OH","G",1816,"G",17304,"G",69189,204,"JEFFERSON","OH","ASHTABULA"
"44048","KINGSVILLE, OH","G",286,"G",1538,"G",6694,35,"KINGSVILLE","OH","ASHTABULA"
"44049","KIPTON, OH","G",16,"H",64,"G",199,3,"KIPTON","OH","LORAIN"
"44050","LAGRANGE, OH","H",1156,"H",12293,"H",53514,97,"LAGRANGE","OH","LORAIN"
"44052","LORAIN, OH","G",3405,"G",28609,"G",121285,305,"LORAIN","OH","LORAIN"
"44053","LORAIN, OH","G",6253,"G",74487,"G",303219,344,"LORAIN","OH","LORAIN"
"44054","SHEFFIELD LAKE, OH","G",2182,"H",21073,"H",89974,165,"SHEFFIELD LAKE","OH","LORAIN"
"44055","LORAIN, OH","G",2500,"G",33109,"G",131831,183,"LORAIN","OH","LORAIN"
"44056","MACEDONIA, OH","G",7168,"G",70725,"G",313335,409,"MACEDONIA","OH","SUMMIT"
"44057","MADISON, OH","G",3733,"G",24944,"G",107223,336,"MADISON","OH","LAKE"
"44060","MENTOR, OH","G",35074,"H",435473,"G",1801771,1911,"MENTOR","OH","LAKE"
"44061","MENTOR, OH","J",10,"G",73,"G",264,5,"MENTOR","OH","LAKE"
"44062","MIDDLEFIELD, OH","G",6571,"G",60379,"G",252276,329,"MIDDLEFIELD","OH","GEAUGA"
"44064","MONTVILLE, OH","H",184,"H",1623,"H",7698,34,"MONTVILLE","OH","GEAUGA"
"44065","NEWBURY, OH","G",1807,"G",23456,"G",91476,163,"NEWBURY","OH","GEAUGA"
"44067","NORTHFIELD, OH","G",5191,"G",43888,"G",173463,432,"NORTHFIELD","OH","SUMMIT"
"44068","NORTH KINGSVILLE, OH","H",504,"J",5841,"J",22540,22,"NORTH KINGSVILLE","OH","ASHTABULA"
"44070","NORTH OLMSTED, OH","G",15070,"G",203935,"G",735881,904,"NORTH OLMSTED","OH","CUYAHOGA"
"44072","NOVELTY, OH","G",420,"H",3885,"H",21023,102,"NOVELTY","OH","GEAUGA"
"44074","OBERLIN, OH","H",5722,"H",42424,"H",176711,264,"OBERLIN","OH","LORAIN"
"44076","ORWELL, OH","G",1139,"G",10399,"G",40714,97,"ORWELL","OH","ASHTABULA"
"44077","PAINESVILLE, OH","G",13120,"G",161671,"G",658214,1081,"PAINESVILLE","OH","LAKE"
"44080","PARKMAN, OH","H",126,"H",924,"H",3655,9,"PARKMAN","OH","GEAUGA"
"44081","PERRY, OH","H",1764,"J",42679,"H",145109,132,"PERRY","OH","LAKE"
"44082","PIERPONT, OH","J",78,"H",700,"H",3189,22,"PIERPONT","OH","ASHTABULA"
"44084","ROCK CREEK, OH","G",427,"H",3922,"H",15333,44,"ROCK CREEK","OH","ASHTABULA"
"44085","ROME, OH","H",198,"G",1052,"G",4897,34,"ROME","OH","ASHTABULA"
"44086","THOMPSON, OH","H",186,"H",1804,"H",8663,39,"THOMPSON","OH","GEAUGA"
"44087","TWINSBURG, OH","G",19564,"G",273679,"G",1109681,774,"TWINSBURG","OH","SUMMIT"
"44089","VERMILION, OH","G",2360,"G",15463,"G",68693,275,"VERMILION","OH","ERIE"
"44090","WELLINGTON, OH","H",2783,"H",24965,"H",106685,200,"WELLINGTON","OH","LORAIN"
"44092","WICKLIFFE, OH","H",7931,"J",182665,"H",545925,400,"WICKLIFFE","OH","LAKE"
"44093","WILLIAMSFIELD, OH","H",128,"H",1030,"H",4116,14,"WILLIAMSFIELD","OH","ASHTABULA"
"44094","WILLOUGHBY, OH","G",19382,"G",200761,"G",829936,1247,"WILLOUGHBY","OH","LAKE"
"44095","EASTLAKE, OH","G",6085,"G",57341,"G",236081,539,"EASTLAKE","OH","LAKE"
"44096","WILLOUGHBY, OH","J",33,"J",457,"J",2049,5,"WILLOUGHBY","OH","LAKE"
"44099","WINDSOR, OH","G",105,"G",607,"G",3510,32,"WINDSOR","OH","ASHTABULA"
"44101","CLEVELAND, OH","H",212,"H",2732,"H",11194,18,"CLEVELAND","OH","CUYAHOGA"
"44102","CLEVELAND, OH","G",7937,"G",72876,"G",306564,622,"CLEVELAND","OH","CUYAHOGA"
"44103","CLEVELAND, OH","G",9668,"G",116013,"G",461458,493,"CLEVELAND","OH","CUYAHOGA"
"44104","CLEVELAND, OH","G",3279,"G",32139,"G",142489,198,"CLEVELAND","OH","CUYAHOGA"
"44105","CLEVELAND, OH","G",10151,"G",196694,"G",750682,413,"CLEVELAND","OH","CUYAHOGA"
"44106","CLEVELAND, OH","J",34383,"J",515742,"J",2175163,486,"CLEVELAND","OH","CUYAHOGA"
"44107","LAKEWOOD, OH","G",10301,"G",96567,"G",400388,957,"LAKEWOOD","OH","CUYAHOGA"
"44108","CLEVELAND, OH","G",1607,"G",13130,"G",54933,153,"CLEVELAND","OH","CUYAHOGA"
"44109","CLEVELAND, OH","H",14326,"H",191874,"H",819489,573,"CLEVELAND","OH","CUYAHOGA"
"44110","CLEVELAND, OH","G",3445,"G",41634,"G",175052,242,"CLEVELAND","OH","CUYAHOGA"
"44111","CLEVELAND, OH","H",12647,"H",165689,"H",671111,677,"CLEVELAND","OH","CUYAHOGA"
"44112","CLEVELAND, OH","H",3584,"H",43973,"H",143784,223,"CLEVELAND","OH","CUYAHOGA"
"44113","CLEVELAND, OH","G",20555,"G",293036,"G",1148515,1202,"CLEVELAND","OH","CUYAHOGA"
"44114","CLEVELAND, OH","G",40253,"G",1110066,"G",3697490,1427,"CLEVELAND","OH","CUYAHOGA"
"44115","CLEVELAND, OH","G",24599,"G",392097,"G",1616095,731,"CLEVELAND","OH","CUYAHOGA"
"44116","ROCKY RIVER, OH","G",7493,"G",72919,"G",311717,777,"ROCKY RIVER","OH","CUYAHOGA"
"44117","EUCLID, OH","G",6735,"G",116230,"H",471454,195,"EUCLID","OH","CUYAHOGA"
"44118","CLEVELAND, OH","G",9587,"G",66369,"G",275475,708,"CLEVELAND","OH","CUYAHOGA"
"44119","CLEVELAND, OH","H",3182,"H",32453,"H",138876,202,"CLEVELAND","OH","CUYAHOGA"
"44120","CLEVELAND, OH","G",4339,"G",31041,"G",132794,422,"CLEVELAND","OH","CUYAHOGA"
"44121","CLEVELAND, OH","G",5217,"G",43394,"G",187101,460,"CLEVELAND","OH","CUYAHOGA"
"44122","BEACHWOOD, OH","G",36963,"G",560881,"G",2233038,1895,"BEACHWOOD","OH","CUYAHOGA"
"44123","EUCLID, OH","H",1530,"G",10128,"G",41054,170,"EUCLID","OH","CUYAHOGA"
"44124","CLEVELAND, OH","G",22550,"G",402133,"G",1507915,1244,"CLEVELAND","OH","CUYAHOGA"
"44125","CLEVELAND, OH","G",19867,"G",280158,"G",1096043,773,"CLEVELAND","OH","CUYAHOGA"
"44126","CLEVELAND, OH","G",3549,"G",29367,"G",123084,357,"CLEVELAND","OH","CUYAHOGA"
"44127","CLEVELAND, OH","G",2095,"G",22870,"G",104786,140,"CLEVELAND","OH","CUYAHOGA"
"44128","CLEVELAND, OH","G",14427,"G",174874,"G",781973,670,"CLEVELAND","OH","CUYAHOGA"
"44129","CLEVELAND, OH","G",10258,"G",80981,"G",345484,605,"CLEVELAND","OH","CUYAHOGA"
"44130","CLEVELAND, OH","G",30297,"G",334505,"G",1328425,1389,"CLEVELAND","OH","CUYAHOGA"
"44131","INDEPENDENCE, OH","G",30343,"G",461700,"G",1832476,1314,"INDEPENDENCE","OH","CUYAHOGA"
"44132","EUCLID, OH","G",3458,"G",33345,"G",140204,238,"EUCLID","OH","CUYAHOGA"
"44133","NORTH ROYALTON, OH","G",6440,"G",66395,"G",297230,748,"NORTH ROYALTON","OH","CUYAHOGA"
"44134","CLEVELAND, OH","G",7398,"G",49050,"G",210588,590,"CLEVELAND","OH","CUYAHOGA"
"44135","CLEVELAND, OH","G",17279,"G",226296,"G",894632,550,"CLEVELAND","OH","CUYAHOGA"
"44136","STRONGSVILLE, OH","G",15477,"G",164730,"G",652853,902,"STRONGSVILLE","OH","CUYAHOGA"
"44137","MAPLE HEIGHTS, OH","G",3936,"G",33609,"G",136377,317,"MAPLE HEIGHTS","OH","CUYAHOGA"
"44138","OLMSTED FALLS, OH","G",2930,"H",30207,"G",121555,257,"OLMSTED FALLS","OH","CUYAHOGA"
"44139","SOLON, OH","G",28263,"G",449137,"G",1702863,1112,"SOLON","OH","CUYAHOGA"
"44140","BAY VILLAGE, OH","G",1557,"G",12075,"G",57670,239,"BAY VILLAGE","OH","CUYAHOGA"
"44141","BRECKSVILLE, OH","G",8971,"G",178859,"G",678191,474,"BRECKSVILLE","OH","CUYAHOGA"
"44142","BROOKPARK, OH","G",10240,"H",165040,"H",625359,379,"BROOKPARK","OH","CUYAHOGA"
"44143","CLEVELAND, OH","H",19941,"H",409563,"H",1518937,721,"CLEVELAND","OH","CUYAHOGA"
"44144","CLEVELAND, OH","H",8995,"H",114315,"H",419046,324,"CLEVELAND","OH","CUYAHOGA"
"44145","WESTLAKE, OH","G",38395,"G",448775,"G",1781209,1517,"WESTLAKE","OH","CUYAHOGA"
"44146","BEDFORD, OH","G",20522,"G",266775,"G",1097331,939,"BEDFORD","OH","CUYAHOGA"
"44147","BROADVIEW HEIGHTS, OH","G",5919,"G",75124,"G",302327,501,"BROADVIEW HEIGHTS","OH","CUYAHOGA"
"44149","STRONGSVILLE, OH","G",6538,"G",84475,"G",342243,375,"STRONGSVILLE","OH","CUYAHOGA"
